源文件: C:\Users\34652\Desktop\20260629_重新搭建方案后日志.log
异常定义: 同一日志行中，行首时间与消息内部 DateTime.Now 时间相差超过 100ms。
异常数量: 854
生成时间: 2026-06-29 22:30:36.023

格式: 行号 | 行首时间 | 内部时间 | 偏差ms | 原始日志
703 | 2026-06-29 20:44:37.725627 | 2026-06-29 20:44:38.963 | 1237.373 | 2026-06-29 20:44:37.725627    Fatal    流程剥皮右Modbus发送信号完毕2026-06-29 20:44:38.963    D:\MyCode\PublicWook\TDJS-Vision\Node\5-EquipmentCommunication\ModbusWrite\NodeModbusWrite.cs    Run    152    
705 | 2026-06-29 20:44:37.726285 | 2026-06-29 20:44:38.964 | 1237.715 | 2026-06-29 20:44:37.726285    Fatal    流程剥皮左Modbus发送信号完毕2026-06-29 20:44:38.964    D:\MyCode\PublicWook\TDJS-Vision\Node\5-EquipmentCommunication\ModbusWrite\NodeModbusWrite.cs    Run    152    
723 | 2026-06-29 20:44:37.730630 | 2026-06-29 20:44:38.968 | 1237.37 | 2026-06-29 20:44:37.730630    Info    流程【剥皮右】专用线程Run结束, 耗时=56ms, 2026-06-29 20:44:38.968    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    RunPendingCallbackFrame    287    
724 | 2026-06-29 20:44:37.730693 | 2026-06-29 20:44:38.968 | 1237.307 | 2026-06-29 20:44:37.730693    Info    流程【剥皮左】专用线程Run结束, 耗时=56ms, 2026-06-29 20:44:38.968    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    RunPendingCallbackFrame    287    
725 | 2026-06-29 20:44:37.896806 | 2026-06-29 20:44:39.135 | 1238.194 | 2026-06-29 20:44:37.896806    Info    进入到回调函数右端子(DA7501958) , 触发次数:3 2026-06-29 20:44:39.135    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    404    
727 | 2026-06-29 20:44:37.901433 | 2026-06-29 20:44:39.139 | 1237.567 | 2026-06-29 20:44:37.901433    Info    回调函数右端子(DA7501958) 转换Mat成功, 总转换耗时:4ms, 2026-06-29 20:44:39.139    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    411    
728 | 2026-06-29 20:44:37.901444 | 2026-06-29 20:44:39.139 | 1237.556 | 2026-06-29 20:44:37.901444    Info    流程【端子左】接收Mat图像成功, 尺寸=1280x1024, 通道=3, 接收帧=4, 处理帧=4, 忙碌丢帧=0, 2026-06-29 20:44:39.139    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    HandleCameraCallbackFrame    209    
729 | 2026-06-29 20:44:37.901449 | 2026-06-29 20:44:39.139 | 1237.551 | 2026-06-29 20:44:37.901449    Info    流程【端子左】相机回调帧已交给专用线程, 入队耗时=0ms, 2026-06-29 20:44:39.139    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    HandleCameraCallbackFrame    215    
730 | 2026-06-29 20:44:37.901452 | 2026-06-29 20:44:39.139 | 1237.548 | 2026-06-29 20:44:37.901452    Info    回调函数右端子(DA7501958) 执行完毕, 总耗时:4ms, 2026-06-29 20:44:39.139    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    424    
731 | 2026-06-29 20:44:37.901485 | 2026-06-29 20:44:39.139 | 1237.515 | 2026-06-29 20:44:37.901485    Info    流程【端子左】专用线程执行Run方法, 排队等待=0ms, 执行次数=4, 2026-06-29 20:44:39.139    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    RunPendingCallbackFrame    275    
734 | 2026-06-29 20:44:37.902507 | 2026-06-29 20:44:39.140 | 1237.493 | 2026-06-29 20:44:37.902507    Info    流程端子左AI检测开始2026-06-29 20:44:39.140！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    67    
735 | 2026-06-29 20:44:37.902535 | 2026-06-29 20:44:39.140 | 1237.465 | 2026-06-29 20:44:37.902535    Info    流程端子左AI检测,图像获取完毕2026-06-29 20:44:39.140！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    74    
739 | 2026-06-29 20:44:37.905938 | 2026-06-29 20:44:39.144 | 1238.062 | 2026-06-29 20:44:37.905938    Info    流程端子左AI检测,Modbus地址56 获取完毕:2, 2026-06-29 20:44:39.144！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    136    
740 | 2026-06-29 20:44:37.926201 | 2026-06-29 20:44:39.163 | 1236.799 | 2026-06-29 20:44:37.926201    Info    流程端子左AI检测推理完毕,结果数量:5 2026-06-29 20:44:39.163！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    163    
741 | 2026-06-29 20:44:37.926236 | 2026-06-29 20:44:39.163 | 1236.764 | 2026-06-29 20:44:37.926236    Info    流程端子左AI检测结果值:下标:1  Box:665,740,136,68 ---下标:3  Box:595,730,43,76 ---下标:4  Box:532,725,63,79 ---下标:2  Box:638,729,27,79 ---下标:0  Box:801,751,38,58 --- 2026-06-29 20:44:39.163！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\Parse\RL12Parse.cs    Parse    54    
742 | 2026-06-29 20:44:37.926296 | 2026-06-29 20:44:39.164 | 1237.704 | 2026-06-29 20:44:37.926296    Info    流程端子左AI检测结果运算完毕2026-06-29 20:44:39.164！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    174    
743 | 2026-06-29 20:44:37.926308 | 2026-06-29 20:44:39.164 | 1237.692 | 2026-06-29 20:44:37.926308    Info    流程端子左AI检测完毕2026-06-29 20:44:39.164！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    289    
746 | 2026-06-29 20:44:37.926589 | 2026-06-29 20:44:39.164 | 1237.411 | 2026-06-29 20:44:37.926589    Fatal    流程端子左Modbus发送信号开始2026-06-29 20:44:39.164    D:\MyCode\PublicWook\TDJS-Vision\Node\5-EquipmentCommunication\ModbusWrite\NodeModbusWrite.cs    Run    49    
747 | 2026-06-29 20:44:37.927086 | 2026-06-29 20:44:39.164 | 1236.914 | 2026-06-29 20:44:37.927086    Fatal    流程端子左Modbus发送信号完毕2026-06-29 20:44:39.164    D:\MyCode\PublicWook\TDJS-Vision\Node\5-EquipmentCommunication\ModbusWrite\NodeModbusWrite.cs    Run    152    
757 | 2026-06-29 20:44:37.930386 | 2026-06-29 20:44:39.168 | 1237.614 | 2026-06-29 20:44:37.930386    Info    流程【端子左】专用线程Run结束, 耗时=28ms, 2026-06-29 20:44:39.168    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    RunPendingCallbackFrame    287    
758 | 2026-06-29 22:00:15.015308 | 2026-06-29 22:00:16.254 | 1238.692 | 2026-06-29 22:00:15.015308    Info    进入到回调函数左线芯(DA7501925) , 触发次数:5 2026-06-29 22:00:16.254    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    404    
759 | 2026-06-29 22:00:15.015290 | 2026-06-29 22:00:16.253 | 1237.71 | 2026-06-29 22:00:15.015290    Info    进入到回调函数右线芯(DA7501923) , 触发次数:5 2026-06-29 22:00:16.253    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    404    
762 | 2026-06-29 22:00:15.022036 | 2026-06-29 22:00:16.260 | 1237.964 | 2026-06-29 22:00:15.022036    Info    回调函数左线芯(DA7501925) 转换Mat成功, 总转换耗时:6ms, 2026-06-29 22:00:16.260    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    411    
763 | 2026-06-29 22:00:15.022036 | 2026-06-29 22:00:16.260 | 1237.964 | 2026-06-29 22:00:15.022036    Info    回调函数右线芯(DA7501923) 转换Mat成功, 总转换耗时:6ms, 2026-06-29 22:00:16.260    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    411    
764 | 2026-06-29 22:00:15.022049 | 2026-06-29 22:00:16.260 | 1237.951 | 2026-06-29 22:00:15.022049    Info    流程【右数线芯】接收Mat图像成功, 尺寸=1280x1024, 通道=3, 接收帧=6, 处理帧=6, 忙碌丢帧=0, 2026-06-29 22:00:16.260    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    HandleCameraCallbackFrame    209    
765 | 2026-06-29 22:00:15.022049 | 2026-06-29 22:00:16.260 | 1237.951 | 2026-06-29 22:00:15.022049    Info    流程【左数线芯】接收Mat图像成功, 尺寸=1280x1024, 通道=3, 接收帧=6, 处理帧=6, 忙碌丢帧=0, 2026-06-29 22:00:16.260    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    HandleCameraCallbackFrame    209    
766 | 2026-06-29 22:00:15.022055 | 2026-06-29 22:00:16.260 | 1237.945 | 2026-06-29 22:00:15.022055    Info    流程【右数线芯】相机回调帧已交给专用线程, 入队耗时=0ms, 2026-06-29 22:00:16.260    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    HandleCameraCallbackFrame    215    
767 | 2026-06-29 22:00:15.022056 | 2026-06-29 22:00:16.260 | 1237.944 | 2026-06-29 22:00:15.022056    Info    流程【左数线芯】相机回调帧已交给专用线程, 入队耗时=0ms, 2026-06-29 22:00:16.260    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    HandleCameraCallbackFrame    215    
768 | 2026-06-29 22:00:15.022058 | 2026-06-29 22:00:16.260 | 1237.942 | 2026-06-29 22:00:15.022058    Info    回调函数右线芯(DA7501923) 执行完毕, 总耗时:6ms, 2026-06-29 22:00:16.260    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    424    
769 | 2026-06-29 22:00:15.022059 | 2026-06-29 22:00:16.260 | 1237.941 | 2026-06-29 22:00:15.022059    Info    回调函数左线芯(DA7501925) 执行完毕, 总耗时:6ms, 2026-06-29 22:00:16.260    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    424    
770 | 2026-06-29 22:00:15.022134 | 2026-06-29 22:00:16.260 | 1237.866 | 2026-06-29 22:00:15.022134    Info    流程【右数线芯】专用线程执行Run方法, 排队等待=0ms, 执行次数=6, 2026-06-29 22:00:16.260    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    RunPendingCallbackFrame    275    
771 | 2026-06-29 22:00:15.022149 | 2026-06-29 22:00:16.260 | 1237.851 | 2026-06-29 22:00:15.022149    Info    流程【左数线芯】专用线程执行Run方法, 排队等待=0ms, 执行次数=6, 2026-06-29 22:00:16.260    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    RunPendingCallbackFrame    275    
774 | 2026-06-29 22:00:15.023170 | 2026-06-29 22:00:16.261 | 1237.83 | 2026-06-29 22:00:15.023170    Info    流程右数线芯AI检测开始2026-06-29 22:00:16.261！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    67    
775 | 2026-06-29 22:00:15.023276 | 2026-06-29 22:00:16.261 | 1237.724 | 2026-06-29 22:00:15.023276    Info    流程右数线芯AI检测,图像获取完毕2026-06-29 22:00:16.261！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    74    
779 | 2026-06-29 22:00:15.023360 | 2026-06-29 22:00:16.261 | 1237.64 | 2026-06-29 22:00:15.023360    Info    流程右数线芯AI检测,Modbus地址 获取完毕:1212, 2026-06-29 22:00:16.261！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    136    
780 | 2026-06-29 22:00:15.025665 | 2026-06-29 22:00:16.264 | 1238.335 | 2026-06-29 22:00:15.025665    Info    流程左数线芯AI检测开始2026-06-29 22:00:16.264！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    67    
781 | 2026-06-29 22:00:15.025724 | 2026-06-29 22:00:16.264 | 1238.276 | 2026-06-29 22:00:15.025724    Info    流程左数线芯AI检测,图像获取完毕2026-06-29 22:00:16.264！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    74    
785 | 2026-06-29 22:00:15.025764 | 2026-06-29 22:00:16.264 | 1238.236 | 2026-06-29 22:00:15.025764    Info    流程左数线芯AI检测,Modbus地址 获取完毕:1212, 2026-06-29 22:00:16.264！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    136    
786 | 2026-06-29 22:00:15.086032 | 2026-06-29 22:00:16.324 | 1237.968 | 2026-06-29 22:00:15.086032    Info    流程右数线芯AI检测推理完毕,结果数量:7 2026-06-29 22:00:16.324！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    249    
787 | 2026-06-29 22:00:15.086118 | 2026-06-29 22:00:16.324 | 1237.882 | 2026-06-29 22:00:15.086118    Info    流程右数线芯AI检测结果运算完毕2026-06-29 22:00:16.324！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    259    
789 | 2026-06-29 22:00:15.086153 | 2026-06-29 22:00:16.324 | 1237.847 | 2026-06-29 22:00:15.086153    Info    流程右数线芯AI检测完毕2026-06-29 22:00:16.324！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    289    
792 | 2026-06-29 22:00:15.086652 | 2026-06-29 22:00:16.325 | 1238.348 | 2026-06-29 22:00:15.086652    Fatal    流程右数线芯Modbus发送信号开始2026-06-29 22:00:16.325    D:\MyCode\PublicWook\TDJS-Vision\Node\5-EquipmentCommunication\ModbusWrite\NodeModbusWrite.cs    Run    49    
793 | 2026-06-29 22:00:15.087168 | 2026-06-29 22:00:16.325 | 1237.832 | 2026-06-29 22:00:15.087168    Fatal    流程右数线芯Modbus发送信号完毕2026-06-29 22:00:16.325    D:\MyCode\PublicWook\TDJS-Vision\Node\5-EquipmentCommunication\ModbusWrite\NodeModbusWrite.cs    Run    152    
794 | 2026-06-29 22:00:15.087170 | 2026-06-29 22:00:16.325 | 1237.83 | 2026-06-29 22:00:15.087170    Info    流程左数线芯AI检测推理完毕,结果数量:7 2026-06-29 22:00:16.325！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    249    
796 | 2026-06-29 22:00:15.087217 | 2026-06-29 22:00:16.325 | 1237.783 | 2026-06-29 22:00:15.087217    Info    流程左数线芯AI检测结果运算完毕2026-06-29 22:00:16.325！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    259    
798 | 2026-06-29 22:00:15.087261 | 2026-06-29 22:00:16.325 | 1237.739 | 2026-06-29 22:00:15.087261    Info    流程左数线芯AI检测完毕2026-06-29 22:00:16.325！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    289    
801 | 2026-06-29 22:00:15.087426 | 2026-06-29 22:00:16.325 | 1237.574 | 2026-06-29 22:00:15.087426    Fatal    流程左数线芯Modbus发送信号开始2026-06-29 22:00:16.325    D:\MyCode\PublicWook\TDJS-Vision\Node\5-EquipmentCommunication\ModbusWrite\NodeModbusWrite.cs    Run    49    
802 | 2026-06-29 22:00:15.087865 | 2026-06-29 22:00:16.325 | 1237.135 | 2026-06-29 22:00:15.087865    Fatal    流程左数线芯Modbus发送信号完毕2026-06-29 22:00:16.325    D:\MyCode\PublicWook\TDJS-Vision\Node\5-EquipmentCommunication\ModbusWrite\NodeModbusWrite.cs    Run    152    
820 | 2026-06-29 22:00:15.094254 | 2026-06-29 22:00:16.332 | 1237.746 | 2026-06-29 22:00:15.094254    Info    流程【右数线芯】专用线程Run结束, 耗时=72ms, 2026-06-29 22:00:16.332    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    RunPendingCallbackFrame    287    
821 | 2026-06-29 22:00:15.094258 | 2026-06-29 22:00:16.332 | 1237.742 | 2026-06-29 22:00:15.094258    Info    流程【左数线芯】专用线程Run结束, 耗时=72ms, 2026-06-29 22:00:16.332    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    RunPendingCallbackFrame    287    
822 | 2026-06-29 22:00:15.477671 | 2026-06-29 22:00:16.715 | 1237.329 | 2026-06-29 22:00:15.477671    Info    进入到回调函数右剥皮(DA7501940) , 触发次数:4 2026-06-29 22:00:16.715    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    404    
823 | 2026-06-29 22:00:15.477766 | 2026-06-29 22:00:16.715 | 1237.234 | 2026-06-29 22:00:15.477766    Info    进入到回调函数左剥皮(DA7501937) , 触发次数:3 2026-06-29 22:00:16.715    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    404    
825 | 2026-06-29 22:00:15.486147 | 2026-06-29 22:00:16.724 | 1237.853 | 2026-06-29 22:00:15.486147    Info    回调函数右剥皮(DA7501940) 转换Mat成功, 总转换耗时:8ms, 2026-06-29 22:00:16.724    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    411    
826 | 2026-06-29 22:00:15.486157 | 2026-06-29 22:00:16.724 | 1237.843 | 2026-06-29 22:00:15.486157    Info    流程【剥皮右】接收Mat图像成功, 尺寸=1280x1024, 通道=3, 接收帧=5, 处理帧=5, 忙碌丢帧=0, 2026-06-29 22:00:16.724    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    HandleCameraCallbackFrame    209    
827 | 2026-06-29 22:00:15.486163 | 2026-06-29 22:00:16.724 | 1237.837 | 2026-06-29 22:00:15.486163    Info    流程【剥皮右】相机回调帧已交给专用线程, 入队耗时=0ms, 2026-06-29 22:00:16.724    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    HandleCameraCallbackFrame    215    
828 | 2026-06-29 22:00:15.486166 | 2026-06-29 22:00:16.724 | 1237.834 | 2026-06-29 22:00:15.486166    Info    回调函数右剥皮(DA7501940) 执行完毕, 总耗时:8ms, 2026-06-29 22:00:16.724    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    424    
829 | 2026-06-29 22:00:15.486242 | 2026-06-29 22:00:16.724 | 1237.758 | 2026-06-29 22:00:15.486242    Info    流程【剥皮右】专用线程执行Run方法, 排队等待=0ms, 执行次数=5, 2026-06-29 22:00:16.724    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    RunPendingCallbackFrame    275    
831 | 2026-06-29 22:00:15.486402 | 2026-06-29 22:00:16.725 | 1238.598 | 2026-06-29 22:00:15.486402    Info    回调函数左剥皮(DA7501937) 转换Mat成功, 总转换耗时:8ms, 2026-06-29 22:00:16.725    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    411    
832 | 2026-06-29 22:00:15.486411 | 2026-06-29 22:00:16.725 | 1238.589 | 2026-06-29 22:00:15.486411    Info    流程【剥皮左】接收Mat图像成功, 尺寸=1280x1024, 通道=3, 接收帧=4, 处理帧=4, 忙碌丢帧=0, 2026-06-29 22:00:16.725    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    HandleCameraCallbackFrame    209    
833 | 2026-06-29 22:00:15.486419 | 2026-06-29 22:00:16.725 | 1238.581 | 2026-06-29 22:00:15.486419    Info    流程【剥皮左】相机回调帧已交给专用线程, 入队耗时=0ms, 2026-06-29 22:00:16.725    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    HandleCameraCallbackFrame    215    
834 | 2026-06-29 22:00:15.486423 | 2026-06-29 22:00:16.725 | 1238.577 | 2026-06-29 22:00:15.486423    Info    回调函数左剥皮(DA7501937) 执行完毕, 总耗时:8ms, 2026-06-29 22:00:16.725    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    424    
835 | 2026-06-29 22:00:15.486475 | 2026-06-29 22:00:16.725 | 1238.525 | 2026-06-29 22:00:15.486475    Info    流程【剥皮左】专用线程执行Run方法, 排队等待=0ms, 执行次数=4, 2026-06-29 22:00:16.725    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    RunPendingCallbackFrame    275    
839 | 2026-06-29 22:00:15.487242 | 2026-06-29 22:00:16.725 | 1237.758 | 2026-06-29 22:00:15.487242    Info    流程剥皮右AI检测开始2026-06-29 22:00:16.725！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    67    
840 | 2026-06-29 22:00:15.487270 | 2026-06-29 22:00:16.725 | 1237.73 | 2026-06-29 22:00:15.487270    Info    流程剥皮右AI检测,图像获取完毕2026-06-29 22:00:16.725！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    74    
845 | 2026-06-29 22:00:15.488092 | 2026-06-29 22:00:16.726 | 1237.908 | 2026-06-29 22:00:15.488092    Info    流程剥皮左AI检测开始2026-06-29 22:00:16.726！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    67    
846 | 2026-06-29 22:00:15.488122 | 2026-06-29 22:00:16.726 | 1237.878 | 2026-06-29 22:00:15.488122    Info    流程剥皮左AI检测,图像获取完毕2026-06-29 22:00:16.726！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    74    
850 | 2026-06-29 22:00:15.495068 | 2026-06-29 22:00:16.732 | 1236.932 | 2026-06-29 22:00:15.495068    Info    流程剥皮右AI检测,Modbus地址55 获取完毕:10, 2026-06-29 22:00:16.732！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    136    
851 | 2026-06-29 22:00:15.504955 | 2026-06-29 22:00:16.743 | 1238.045 | 2026-06-29 22:00:15.504955    Info    流程剥皮左AI检测,Modbus地址54 获取完毕:10, 2026-06-29 22:00:16.743！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    136    
852 | 2026-06-29 22:00:15.533261 | 2026-06-29 22:00:16.771 | 1237.739 | 2026-06-29 22:00:15.533261    Info    流程剥皮左AI检测推理完毕,结果数量:2 2026-06-29 22:00:16.771！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    163    
853 | 2026-06-29 22:00:15.533269 | 2026-06-29 22:00:16.771 | 1237.731 | 2026-06-29 22:00:15.533269    Info    流程剥皮右AI检测推理完毕,结果数量:2 2026-06-29 22:00:16.771！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    163    
